id,title,genres,overview,image
6880,Deadman Wonderland,"Action, Gore, High Stakes Game, Sci-Fi, Shounen, Supernatural, Survival, Suspense","Genres: Action, Gore, High Stakes Game, Sci-Fi, Shounen, Supernatural, Survival, Suspense. Studio: Manglobe. Rating: 7.13",https://cdn.myanimelist.net/images/anime/9/75299.webp
36511,Tokyo Ghoul:re,"Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy","Genres: Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy. Studio: Studio Pierrot. Rating: 6.37",https://cdn.myanimelist.net/images/anime/1063/95086.webp
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel","Genres: Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel. Studio: White Fox. Rating: 8.33",https://cdn.myanimelist.net/images/anime/1444/108005.jpg
48561,Jujutsu Kaisen 0 Movie,"Action, School, Shounen, Supernatural","Genres: Action, School, Shounen, Supernatural. Studio: MAPPA. Rating: 8.36",https://cdn.myanimelist.net/images/anime/1121/119044.jpg
4181,Clannad: After Story,"Drama, Romance","Genres: Drama, Romance. Studio: Kyoto Animation. Rating: 8.93",https://cdn.myanimelist.net/images/anime/1299/110774.webp
23283,Zankyou no Terror,"Detective, Mystery, Psychological, Suspense","Genres: Detective, Mystery, Psychological, Suspense. Studio: MAPPA. Rating: 8.08",https://cdn.myanimelist.net/images/anime/1417/117422.jpg
35120,Devilman: Crybaby,"Action, Avant Garde, Gore, Horror, Mythology, Shounen, Supernatural","Genres: Action, Avant Garde, Gore, Horror, Mythology, Shounen, Supernatural. Studio: Science SARU. Rating: 7.74",https://cdn.myanimelist.net/images/anime/2/89973.webp
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,"Action, Adventure, Shounen, Super Power","Genres: Action, Adventure, Shounen, Super Power. Studio: David Production. Rating: 8.51",https://cdn.myanimelist.net/images/anime/3/79156.jpg
10793,Guilty Crown,"Drama, Mecha, Sci-Fi, Super Power","Genres: Drama, Mecha, Sci-Fi, Super Power. Studio: Production I.G. Rating: 7.39",https://cdn.myanimelist.net/images/anime/1566/133912.webp
4898,Kuroshitsuji,"Action, Historical, Mystery, Mythology, Shounen, Supernatural","Genres: Action, Historical, Mystery, Mythology, Shounen, Supernatural. Studio: A-1 Pictures. Rating: 7.65",https://cdn.myanimelist.net/images/anime/1467/137783.webp
33255,Saiki Kusuo no Ψ-nan,"Comedy, Gag Humor, School, Shounen, Super Power","Genres: Comedy, Gag Humor, School, Shounen, Super Power. Studio: J.C.Staff, Egg Firm. Rating: 8.41",https://cdn.myanimelist.net/images/anime/1973/142750.jpg
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,"Action, Adventure, Shounen, Super Power","Genres: Action, Adventure, Shounen, Super Power. Studio: David Production. Rating: 8.44",https://cdn.myanimelist.net/images/anime/11/75045.jpg
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen","Genres: Comedy, Harem, Romance, School, Shounen. Studio: Shaft. Rating: 7.55",https://cdn.myanimelist.net/images/anime/13/75587.jpg
18153,Kyoukai no Kanata,"Action, School, Supernatural","Genres: Action, School, Supernatural. Studio: Kyoto Animation. Rating: 7.71",https://cdn.myanimelist.net/images/anime/3/85468.webp
37349,Goblin Slayer,"Action, Adventure, Fantasy, Gore","Genres: Action, Adventure, Fantasy, Gore. Studio: White Fox. Rating: 7.41",https://cdn.myanimelist.net/images/anime/1719/95621.webp
853,Ouran Koukou Host Club,"Comedy, Crossdressing, Reverse Harem, Romance, School, Shoujo","Genres: Comedy, Crossdressing, Reverse Harem, Romance, School, Shoujo. Studio: Bones. Rating: 8.16",https://cdn.myanimelist.net/images/anime/2/71992.jpg
40852,Dr. Stone: Stone Wars,"Adventure, Comedy, Shounen","Genres: Adventure, Comedy, Shounen. Studio: TMS Entertainment. Rating: 8.15",https://cdn.myanimelist.net/images/anime/1711/110614.jpg
34577,Nanatsu no Taizai: Imashime no Fukkatsu,"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: A-1 Pictures. Rating: 7.52",https://cdn.myanimelist.net/images/anime/11/90089.webp
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, Gourmet, School, Shounen","Genres: Ecchi, Gourmet, School, Shounen. Studio: J.C.Staff. Rating: 8.05",https://cdn.myanimelist.net/images/anime/8/79353.webp
11741,Fate/Zero 2nd Season,"Action, Fantasy, Urban Fantasy","Genres: Action, Fantasy, Urban Fantasy. Studio: ufotable. Rating: 8.53",https://cdn.myanimelist.net/images/anime/1522/117645.webp
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,"Action, Adventure, Organized Crime, Shounen, Super Power","Genres: Action, Adventure, Organized Crime, Shounen, Super Power. Studio: David Production. Rating: 8.58",https://cdn.myanimelist.net/images/anime/1882/94989.jpg
17265,Log Horizon,"Action, Adult Cast, Adventure, Fantasy, Video Game","Genres: Action, Adult Cast, Adventure, Fantasy, Video Game. Studio: Satelight. Rating: 7.89",https://cdn.myanimelist.net/images/anime/5/84004.jpg
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Urban Fantasy","Genres: Action, Fantasy, Urban Fantasy. Studio: ufotable. Rating: 8.18",https://cdn.myanimelist.net/images/anime/12/67333.jpg
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo","Genres: Comedy, Romance, School, Shoujo. Studio: Brain's Base. Rating: 7.45",https://cdn.myanimelist.net/images/anime/4/39779.jpg
52299,Ore dake Level Up na Ken,"Action, Adult Cast, Adventure, Fantasy, Urban Fantasy","Genres: Action, Adult Cast, Adventure, Fantasy, Urban Fantasy. Studio: A-1 Pictures. Rating: 8.14",https://cdn.myanimelist.net/images/anime/1801/142390.jpg
523,Tonari no Totoro,"Adventure, Award Winning, Supernatural","Genres: Adventure, Award Winning, Supernatural. Studio: Studio Ghibli. Rating: 8.25",https://cdn.myanimelist.net/images/anime/1110/147278.jpg
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Love Polygon, Romance, School","Genres: Comedy, Love Polygon, Romance, School. Studio: feel.. Rating: 8.2",https://cdn.myanimelist.net/images/anime/11/75376.jpg
918,Gintama,"Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen","Genres: Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen. Studio: Sunrise. Rating: 8.93",https://cdn.myanimelist.net/images/anime/10/73274.jpg
20785,Mahouka Koukou no Rettousei,"Action, Fantasy, Romance, School, Sci-Fi, Urban Fantasy","Genres: Action, Fantasy, Romance, School, Sci-Fi, Urban Fantasy. Studio: Madhouse. Rating: 7.36",https://cdn.myanimelist.net/images/anime/11/61039.webp
50602,Spy x Family Part 2,"Action, Childcare, Comedy, Shounen, Super Power","Genres: Action, Childcare, Comedy, Shounen, Super Power. Studio: Wit Studio, CloverWorks. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1111/127508.jpg
36474,Sword Art Online: Alicization,"Action, Adventure, Fantasy, Video Game","Genres: Action, Adventure, Fantasy, Video Game. Studio: A-1 Pictures. Rating: 7.58",https://cdn.myanimelist.net/images/anime/1993/93837.webp
30015,ReLIFE,"Drama, Romance, School","Genres: Drama, Romance, School. Studio: TMS Entertainment. Rating: 7.96",https://cdn.myanimelist.net/images/anime/3/82149.jpg
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,"Adventure, Drama, Ecchi, Fantasy, Isekai, Reincarnation","Genres: Adventure, Drama, Ecchi, Fantasy, Isekai, Reincarnation. Studio: Studio Bind. Rating: 8.59",https://cdn.myanimelist.net/images/anime/1028/117777.webp
223,Dragon Ball,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen","Genres: Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen. Studio: Toei Animation. Rating: 7.98",https://cdn.myanimelist.net/images/anime/1887/92364.webp
17895,Golden Time,"Adult Cast, Drama, Love Polygon, Romance","Genres: Adult Cast, Drama, Love Polygon, Romance. Studio: J.C.Staff. Rating: 7.74",https://cdn.myanimelist.net/images/anime/12/52091.jpg
38826,Tenki no Ko,"Award Winning, Drama, Romance, Supernatural","Genres: Award Winning, Drama, Romance, Supernatural. Studio: CoMix Wave Films. Rating: 8.27",https://cdn.myanimelist.net/images/anime/1880/101146.webp
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,"Action, Historical, Shounen, Supernatural","Genres: Action, Historical, Shounen, Supernatural. Studio: ufotable. Rating: 8.14",https://cdn.myanimelist.net/images/anime/1765/135099.jpg
35073,Overlord II,"Action, Adventure, Fantasy, Isekai","Genres: Action, Adventure, Fantasy, Isekai. Studio: Madhouse. Rating: 7.75",https://cdn.myanimelist.net/images/anime/1212/113415.jpg
5680,K-On!,"CGDCT, Comedy, Music, School","Genres: CGDCT, Comedy, Music, School. Studio: Kyoto Animation. Rating: 7.87",https://cdn.myanimelist.net/images/anime/10/76120.jpg
36098,Kimi no Suizou wo Tabetai,"Drama, Romance, School","Genres: Drama, Romance, School. Studio: Studio VOLN. Rating: 8.56",https://cdn.myanimelist.net/images/anime/1768/93291.webp
39551,Tensei shitara Slime Datta Ken 2nd Season,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen","Genres: Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen. Studio: 8bit. Rating: 8.33",https://cdn.myanimelist.net/images/anime/1271/109841.webp
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,"Comedy, Romance, School, Seinen","Genres: Comedy, Romance, School, Seinen. Studio: A-1 Pictures. Rating: 8.95",https://cdn.myanimelist.net/images/anime/1160/122627.webp
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: A-1 Pictures. Rating: 8.0",https://cdn.myanimelist.net/images/anime/11/42773.jpg
15583,Date A Live,"Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy","Genres: Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy. Studio: AIC PLUS+. Rating: 7.14",https://cdn.myanimelist.net/images/anime/13/44844.webp
889,Black Lagoon,"Action, Adult Cast, Organized Crime, Seinen","Genres: Action, Adult Cast, Organized Crime, Seinen. Studio: Madhouse. Rating: 8.04",https://cdn.myanimelist.net/images/anime/1906/121592.jpg
35968,Wotaku ni Koi wa Muzukashii,"Adult Cast, Comedy, Otaku Culture, Romance, Workplace","Genres: Adult Cast, Comedy, Otaku Culture, Romance, Workplace. Studio: A-1 Pictures. Rating: 7.91",https://cdn.myanimelist.net/images/anime/1864/93518.webp
30240,Prison School,"Comedy, Ecchi, Gag Humor, School, Seinen","Genres: Comedy, Ecchi, Gag Humor, School, Seinen. Studio: J.C.Staff. Rating: 7.58",https://cdn.myanimelist.net/images/anime/1286/112161.webp
42310,Cyberpunk: Edgerunners,"Action, Gore, Organized Crime, Sci-Fi","Genres: Action, Gore, Organized Crime, Sci-Fi. Studio: Trigger. Rating: 8.62",https://cdn.myanimelist.net/images/anime/1818/126435.jpg
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel","Genres: Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel. Studio: White Fox. Rating: 8.42",https://cdn.myanimelist.net/images/anime/1724/117421.webp
40839,"Kanojo, Okarishimasu","Adult Cast, Comedy, Harem, Romance, Shounen","Genres: Adult Cast, Comedy, Harem, Romance, Shounen. Studio: TMS Entertainment. Rating: 6.81",https://cdn.myanimelist.net/images/anime/1902/128382.webp
38101,5-toubun no Hanayome,"Comedy, Harem, Romance, School, Shounen","Genres: Comedy, Harem, Romance, School, Shounen. Studio: Tezuka Productions. Rating: 7.63",https://cdn.myanimelist.net/images/anime/1819/97947.webp
6045,Kimi ni Todoke,"Drama, Romance, School, Shoujo","Genres: Drama, Romance, School, Shoujo. Studio: Production I.G. Rating: 8.01",https://cdn.myanimelist.net/images/anime/1502/124384.jpg
22043,Fairy Tail (2014),"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: A-1 Pictures, Bridge. Rating: 7.66",https://cdn.myanimelist.net/images/anime/3/60551.webp
40221,Kami no Tou,"Action, Adventure, Drama, Fantasy, Mystery","Genres: Action, Adventure, Drama, Fantasy, Mystery. Studio: Telecom Animation Film. Rating: 7.55",https://cdn.myanimelist.net/images/anime/1702/106229.jpg
52034,[Oshi no Ko],"Award Winning, Drama, Reincarnation, Seinen, Showbiz","Genres: Award Winning, Drama, Reincarnation, Seinen, Showbiz. Studio: Doga Kobo. Rating: 8.53",https://cdn.myanimelist.net/images/anime/1812/134736.jpg
32615,Youjo Senki,"Action, Fantasy, Isekai, Military, Reincarnation","Genres: Action, Fantasy, Isekai, Military, Reincarnation. Studio: Nut. Rating: 7.96",https://cdn.myanimelist.net/images/anime/5/82890.webp
38883,Haikyuu!! To the Top,"School, Shounen, Sports, Team Sports","Genres: School, Shounen, Sports, Team Sports. Studio: Production I.G. Rating: 8.37",https://cdn.myanimelist.net/images/anime/1813/105367.webp
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni","Avant Garde, Drama, Mecha, Psychological, Sci-Fi, Suspense","Genres: Avant Garde, Drama, Mecha, Psychological, Sci-Fi, Suspense. Studio: Gainax, Production I.G. Rating: 8.57",https://cdn.myanimelist.net/images/anime/1404/98182.webp
35788,Shokugeki no Souma: San no Sara,"Ecchi, Gourmet, School, Shounen","Genres: Ecchi, Gourmet, School, Shounen. Studio: J.C.Staff. Rating: 7.97",https://cdn.myanimelist.net/images/anime/3/88434.webp
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School, Urban Fantasy","Genres: Action, Ecchi, Fantasy, Romance, School, Urban Fantasy. Studio: SILVER LINK., Nexus. Rating: 7.41",https://cdn.myanimelist.net/images/anime/9/76493.jpg
27775,Plastic Memories,"Drama, Romance, Sci-Fi","Genres: Drama, Romance, Sci-Fi. Studio: Doga Kobo. Rating: 7.92",https://cdn.myanimelist.net/images/anime/4/72750.webp
777,Hellsing Ultimate,"Action, Adult Cast, Gore, Horror, Military, Seinen, Supernatural, Vampire","Genres: Action, Adult Cast, Gore, Horror, Military, Seinen, Supernatural, Vampire. Studio: Madhouse, Satelight, Graphinica. Rating: 8.34",https://cdn.myanimelist.net/images/anime/1012/143965.webp
48926,"Komi-san wa, Comyushou desu.","Comedy, School, Shounen","Genres: Comedy, School, Shounen. Studio: OLM. Rating: 7.77",https://cdn.myanimelist.net/images/anime/1899/117237.jpg
35062,Mahoutsukai no Yome,"Drama, Fantasy, Mythology, Romance, Shounen, Urban Fantasy","Genres: Drama, Fantasy, Mythology, Romance, Shounen, Urban Fantasy. Studio: Wit Studio. Rating: 8.05",https://cdn.myanimelist.net/images/anime/3/88476.webp
21995,Ao Haru Ride,"Love Polygon, Romance, School, Shoujo","Genres: Love Polygon, Romance, School, Shoujo. Studio: Production I.G. Rating: 7.63",https://cdn.myanimelist.net/images/anime/8/64813.webp
37675,Overlord III,"Action, Adventure, Fantasy, Isekai","Genres: Action, Adventure, Fantasy, Isekai. Studio: Madhouse. Rating: 7.91",https://cdn.myanimelist.net/images/anime/1511/93473.webp
1689,Byousoku 5 Centimeter,"Drama, Romance","Genres: Drama, Romance. Studio: CoMix Wave Films. Rating: 7.55",https://cdn.myanimelist.net/images/anime/1410/112994.webp
57334,Dandadan,"Action, Comedy, Shounen, Supernatural","Genres: Action, Comedy, Shounen, Supernatural. Studio: Science SARU. Rating: 8.39",https://cdn.myanimelist.net/images/anime/1584/143719.webp
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"High Stakes Game, Horror, Mystery, Psychological, School, Survival, Suspense","Genres: High Stakes Game, Horror, Mystery, Psychological, School, Survival, Suspense. Studio: Lerche. Rating: 7.19",https://cdn.myanimelist.net/images/anime/4/51463.jpg
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Super Power","Genres: Action, Mystery, Super Power. Studio: Bones. Rating: 8.04",https://cdn.myanimelist.net/images/anime/5/19570.jpg
41025,Fumetsu no Anata e,"Adventure, Drama, Shounen, Supernatural","Genres: Adventure, Drama, Shounen, Supernatural. Studio: Brain's Base. Rating: 8.35",https://cdn.myanimelist.net/images/anime/1880/118484.jpg
41353,The God of High School,"Action, Fantasy, Martial Arts, Urban Fantasy","Genres: Action, Fantasy, Martial Arts, Urban Fantasy. Studio: MAPPA. Rating: 7.07",https://cdn.myanimelist.net/images/anime/1722/107269.webp
356,Fate/stay night,"Action, Fantasy, Romance, Urban Fantasy","Genres: Action, Fantasy, Romance, Urban Fantasy. Studio: Studio Deen. Rating: 7.27",https://cdn.myanimelist.net/images/anime/4/30327.jpg
39617,Yakusoku no Neverland 2nd Season,"Mystery, Psychological, Shounen, Survival, Suspense","Genres: Mystery, Psychological, Shounen, Survival, Suspense. Studio: CloverWorks. Rating: 5.24",https://cdn.myanimelist.net/images/anime/1815/110626.webp
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Otaku Culture, Romance, School","Genres: Comedy, Otaku Culture, Romance, School. Studio: Doga Kobo. Rating: 7.81",https://cdn.myanimelist.net/images/anime/5/66083.jpg
49926,Kimetsu no Yaiba: Mugen Ressha-hen,"Action, Historical, Shounen, Supernatural","Genres: Action, Historical, Shounen, Supernatural. Studio: ufotable. Rating: 8.33",https://cdn.myanimelist.net/images/anime/1065/118763.jpg
37799,Tokyo Ghoul:re 2nd Season,"Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy","Genres: Action, Fantasy, Gore, Horror, Psychological, Seinen, Suspense, Urban Fantasy. Studio: Studio Pierrot. Rating: 6.47",https://cdn.myanimelist.net/images/anime/1545/121995.webp
41457,86,"Drama, Mecha, Military, Sci-Fi","Genres: Drama, Mecha, Military, Sci-Fi. Studio: A-1 Pictures. Rating: 8.35",https://cdn.myanimelist.net/images/anime/1987/117507.jpg
10165,Nichijou,"Comedy, Gag Humor, School, Shounen","Genres: Comedy, Gag Humor, School, Shounen. Studio: Kyoto Animation. Rating: 8.47",https://cdn.myanimelist.net/images/anime/3/75617.webp
849,Suzumiya Haruhi no Yuuutsu,"Award Winning, Comedy, Mystery, School, Sci-Fi","Genres: Award Winning, Comedy, Mystery, School, Sci-Fi. Studio: Kyoto Animation. Rating: 7.82",https://cdn.myanimelist.net/images/anime/1470/137929.webp
33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen","Genres: Comedy, Harem, Romance, School, Shounen. Studio: SILVER LINK.. Rating: 6.75",https://cdn.myanimelist.net/images/anime/12/83709.webp
46569,Jigokuraku,"Action, Adventure, Gore, Historical, Samurai, Shounen, Supernatural","Genres: Action, Adventure, Gore, Historical, Samurai, Shounen, Supernatural. Studio: MAPPA. Rating: 8.08",https://cdn.myanimelist.net/images/anime/1075/131925.jpg
15451,High School DxD New,"Action, Comedy, Ecchi, Harem, Mythology, Romance, School, Supernatural","Genres: Action, Comedy, Ecchi, Harem, Mythology, Romance, School, Supernatural. Studio: TNK. Rating: 7.46",https://cdn.myanimelist.net/images/anime/12/47729.jpg
